UniqueCount	AmbigCount
0	4
0	1
0	0
12	2227
8	1992
0	205
1	1625
0	1
0	31
0	1
2778	1
0	7
0	233
0	262
0	977
0	109
0	97
0	337
1	1023
26	338
0	271
15	19
10	1175
0	1080
2	1145
2	373
3	248
0	0
0	0
0	0
21	452
9	37
4	16
5	32
4	21
2	452
909	2098
23	2094
0	1069
174	967
60	888
0	352
27	284
25	69
0	3
1	3
0	0
385	383
0	159
0	7
30	11
2	51
0	75
0	17
0	187
0	76
0	115
0	103
5	16
3	18
0	578
1099	766
0	332
1	29
1	25
1	33
14	737
490	167
4	153
17	71
10	0
8	0
0	0
0	6
0	6
0	6
1	0
0	6
0	6
0	6
17	289
28	85
0	200
25	128
0	2
0	22
3	321
9	18
5	121
4	14
10	97
0	20
1	112
9	19
15	880
26	696
36	400
2	0
3	0
16	100
2	0
0	0
18	14
0	14
204	0
0	0
0	0
11	217
0	217
2	110
0	97
9	26
0	4
2	2
2	1
1	1
0	2
30	50
0	50
0	0
12	0
1220	2
5422	3
1	0
206	2117
212	2269
119	2531
4	656
24	84
6	4
0	36
2	2
0	76
0	7
0	1
0	34
600	363
0	87
0	287
17	279
0	1
297	498
19	189
0	25
52	6
1	129
0	37
0	110
0	125
6	90
0	0
0	0
7	485
0	484
23	238
0	136
0	37
15	25
0	0
0	0
0	0
107	9994
22	2173
0	9784
2	1686
22	2024
0	2244
0	1914
1	4616
0	2696
13	2837
1	2420
0	260
2	147
240	333
0	1361
15	1051
9	1219
0	897
0	900
0	824
21	448
1288	2
6	88
0	0
1	0
0	0
0	0
3	71
4	77
0	24
0	60
0	17
5	0
1326	0
0	52
0	189
122	25
12	141
0	130
0	14
21	10
0	2
0	15
0	7
0	34
1	25
109	293
0	158
0	17
2	97
0	6
1	0
6	52
10	0
0	2
1	69
10	70
3	0
3	0
789	255
0	15
13	237
2	1
1	12
182	0
238	795
0	525
2	663
0	131
0	0
3	1
0	40
0	9
7	153
0	4
1	0
0	0
0	0
15	1
0	17
2	7
10	7
36	392
0	339
8	75
0	0
0	0
0	0
0	0
0	0
0	0
819	864
0	726
7	671
3	8
6	139
368	264
0	9
17	226
1	47
0	0
3	11
4	459
34	108
2	108
0	5
0	6
0	5
0	1
7	4
0	6
0	6
0	5
0	6
0	5
0	6
0	6
0	5
0	5
0	0
1	1
23	0
3060	362
0	1
0	1
0	0
0	0
42	2372
0	2375
29	1038
3	0
0	105
43	1751
2	50
0	3
4	24
0	33
3	190
0	1
0	0
0	0
0	1
9	51
3	61
1	1
11	23
51	68
0	34
2	33
0	11
13	10
1	512
44	508
1	49
0	29
0	108
0	74
0	152
0	75
13	25
0	23
1	10
0	0
0	48
0	0
5	260
35	2173
4	336
0	2033
1	166
603	319
2	309
5	176
0	169
1	67
2	29
0	83
0	23
1	23
0	0
2	16
0	21
1	1527
35	1846
0	1288
6	0
5	40
2	5
20	70
0	82
0	30
3	21
1	29
15	13
4	31
0	57
1	1
0	0
0	10
0	2
0	15
1	40
0	13
0	12
0	82
3	1817
42	90
0	324
21	558
0	1729
0	1732
4	1610
1	1505
0	1542
17	566
2	32
0	4
19	17
139	0
341	682
4	186
34	663
1	0
1	0
0	0
0	0
1	4
0	4
0	0
0	0
0	2546
11	1965
227	2330
107	122
0	257
10	58
42	885
7	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
219	356
0	382
13	103
1204	996
18	829
4	166
665	458
17	0
0	0
0	33
0	8
0	458
17	1068
12	1016
0	889
6	4
4	1
5	583
4	17
4	31
3	414
1	12
18	148
5	50
0	50
2	50
3	0
320	1821
87	1740
38	1724
1	214
0	264
0	0
48	1
0	1245
8	108
1	188
555	330
1	285
0	2097
149	3760
76	610
9	1838
0	244
0	34
534	3573
23	1183
61	67
0	5
0	62
421	1918
17	1918
0	1265
0	332
0	61
0	41
7	43
5	126
72	65
2	75
417	449
0	375
0	158
2	23
0	0
0	0
0	0
6	21
7	26
1	114
0	107
0	5
12	195
1	26
3	55
1	5
0	189
28	0
31	935
0	813
3	748
1	814
2	62
16	872
1	843
1	37
0	52
5	108
4	55
0	56
325	146
1	70
0	125
0	2
0	21
0	48
15	178
20	202
0	147
0	12
0	47
70	12
3	25
0	13
161	1105
5	934
0	1198
2070	796
2	391
75	589
0	455
19	159
246	4631
277	4616
0	1272
0	101
10	403
0	482
0	274
2	0
0	363
0	394
40	394
0	271
2	4
0	41
0	19
0	33
0	1
0	1
0	2
0	1
0	0
7	5
1	0
1	1
1	0
0	0
0	0
0	33
108	0
0	0
96	506
15	503
16	251
0	116
3	131
1	3
0	0
0	3587
0	3585
25	5
0	3585
0	3585
55	82
0	104
26	222
26	3588
1	3582
0	0
0	0
0	0
106	624
2	251
36	428
5	43
11	1319
0	1318
9	1319
183	1317
0	1318
7	1318
30	1313
0	185
0	0
0	0
0	0
13	7
0	7
0	0
0	0
5	123
0	178
0	127
0	114
1	1851
2	1653
0	159
14	623
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
433	135
0	135
0	21
0	0
0	0
7	341
1	336
0	249
0	769
0	0
0	698
95	85
0	4
0	0
14	31
3	11
0	5
15	5
0	17
0	166
0	0
0	0
0	1
15	1
0	0
40	0
0	0
0	7
0	3
0	2
0	1
0	0
0	3
0	0
0	0
0	0
4	1323
0	1446
11	1000
4	882
0	451
0	256
0	162
2	2
0	0
1	13
123	129
0	57
26	0
3	41
227	55
336	14
135	1634
358	1634
3	37
0	37
0	0
0	7
1	76
33	124
2	101
2	77
0	76
0	21
2	25
0	3
0	1
0	1
0	0
0	11
0	11
0	13
1	1
42	0
32	1
63	3702
22	319
6	0
0	850
1578	2
36	870
0	31
0	870
0	48
28	140
1	57
186	501
0	404
0	509
89	60
0	0
0	0
0	0
5	57
137	4874
3876	1540
0	7
0	4
0	7
0	0
3	0
0	0
4	42
1	38
1	38
0	42
1	45
6	0
0	6
3	110
0	24
56	127
2	3
1	3
7113	3344
118	1868
0	403
1	1136
86	1446
7	121
8	801
4	316
0	266
2	0
86	1
0	1
0	0
19	127
0	134
4	2670
28	1763
19	1905
0	1774
1	681
0	88
0	1
0	16
0	2
0	1
27	318
0	96
28	325
13	815
0	2535
0	0
0	0
0	1
0	1
0	1
0	0
2	0
1	0
0	0
0	0
25	83
0	63
2	75
3	75
0	41
0	14
5	20
0	2
0	3
26	5
0	4
0	76
0	0
0	0
0	0
8	434
0	358
0	130
0	53
0	2
0	23
0	125
739	2145
0	1977
0	178
0	131
94	323
0	317
1	56
0	131
0	99
6	72
0	40
4	203
0	1
0	8
1	85
13	72
3	93
0	0
4	38
0	199
32	1193
0	1172
0	705
0	716
44	975
5	741
18	193
1	117
1	108
3	27
1	26
0	5
0	0
1	5
0	0
197	73
1	71
0	2
17	214
0	0
0	0
0	0
0	91
0	214
0	26
0	92
0	49
14	48
20	48
7	28
0	15
0	11
0	14
6	0
574	33
1	33
1	77
1705	342
9	241
5	23
1359	283
1	283
0	60
118	860
28	401
12	816
0	140
1	117
0	129
4	0
49	0
12	27
0	3429
31	2156
0	2283
0	2306
94	3222
45	3462
12	1839
1	2880
0	3339
0	335
15	6
0	334
0	302
57	111
19	278
6	179
0	89
0	1
13	26
6	3
0	23
0	0
1	0
2	3
2	3
183	1689
424	1689
52	20
6	20
0	29
53	90
16	87
0	0
0	0
0	0
3	25
0	25
0	0
1	1
0	2
18	0
3	5026
0	2
3	5273
82	4981
2	4914
0	4866
0	8
0	4490
0	2
1	0
2	53
1	232
7	3522
0	177
0	1
4	352
6	279
3	116
0	3531
0	0
0	3347
0	665
4	8
0	38
2	8
4	0
2	55
10	383
1	5
2	35
20	9
0	669
164	302
0	62
52	301
0	39
0	0
0	0
680	93
8	90
123	512
0	211
1	113
0	116
0	36
1	0
0	512
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
5	838
4	839
27	899
1	498
39	0
9	15
18	73
6	8
5	0
1	699
16	1046
0	133
36	443
10	5
4	109
70	218
129	11
0	0
3	142
12	83
2	75
4	28
0	17
3	66
0	0
0	4330
1	12
50	119
0	2
1	40
210	910
0	24
13	4500
0	0
3	2
5	210
0	8
0	0
1	48
1	11
0	51
2	218
0	45
5	47
4	22
0	106
10	19
0	29
0	0
0	59
1	66
0	80
0	169
0	28
0	24
0	14
0	172
3	46
716	2231
76	2231
2	2196
56	2229
9	18
2	5
0	2
0	24
313	223
12	199
1	18
1760	91
0	4
1	18
0	3
0	51
52	1382
5	1451
0	357
0	273
0	267
1	19
1	1437
0	4
0	5
0	10
0	5
0	1
0	4
46	2359
4	2313
262	1013
0	2589
257	12
4297	2077
0	2079
0	20
1	12
8	54
3	274
1049	285
1	5
8	14
246	308
5	305
0	0
0	0
7	104
518	254
1	253
7	11
11	2
0	18
0	21
0	1
4	19
0	0
0	14
3	17
0	6
7	1
2	0
1	3
1	2
1	3
7	1
0	0
0	66
0	6
1988	161
1	0
0	20
0	73
0	0
0	0
0	0
0	0
87	1506
89	1112
4	1267
0	1467
1	1361
8	224
2	409
7	7
0	150
1	83
0	4
0	0
0	0
0	0
11	295
74	330
5	102
9	10
24	418
0	345
3	236
0	310
1	58
114	437
0	288
0	112
0	37
2	1
2	10
0	19
2	0
7	12
11	205
36	203
0	4
3	2
0	0
0	0
6	505
1	652
6	894
0	1009
54	1020
0	569
11	191
2	38
148	245
0	240
0	48
0	15
34	20
0	13
9	1008
0	62
2	997
4	0
8	3
11	0
120	1092
10	1071
205	1034
17	1011
37	720
8	1
0	67
2	846
0	22
1	28
0	15
0	4
0	2
0	5
0	0
0	0
2	445
3	384
0	434
2	647
0	531
1	11
0	446
27	366
0	2
11	32
0	0
48	45
10	45
0	0
0	0
1	0
1	8
0	1
0	4
0	6
0	0
0	8
13	251
109	681
8	537
0	10
1	479
0	0
13	55
0	0
0	0
0	0
0	0
28	1052
36	1051
9	33
17	82
1	2
3	1693
48	1693
185	1691
7	1
0	0
0	0
0	0
3135	29160
3	26422
3	1208
0	884
27	4262
26	1076
66	1124
0	1068
1	54
16	84
10	5
0	71
4	115
1	0
1292	1227
0	58
1	876
26	99
2	298
0	37
702	698
58	667
6	669
1711	341
0	338
1	23
2	3
0	0
0	0
0	0
1	10
0	10
0	431
2	422
0	431
35	35
2	35
70	196
24	157
48	154
0	0
0	224
157	242
7	15
18	27
322	107
2	107
13	545
1	978
0	817
1	911
26	823
3	107
3	74
0	18
0	0
0	191
5	191
2	191
0	0
0	0
31	911
2	0
0	71
52	353
2	79
1	0
0	694
1	20
5	7
0	7
0	6
0	0
1	11148
0	17371
3	9678
141	16449
155	1188
10	9748
0	46
3	1841
3	13902
96	152
0	8538
8	1972
6088	1
956	1945
0	1877
0	2014
9	847
0	1648
0	79
12	16
1	0
7	1
4	42
0	649
5	909
17	270
11	749
0	820
0	249
1	822
5	3
1	0
0	245
1	256
0	1
14	78
5	11
1648	1568
6	743
0	1044
0	93
2	926
2	74
139	175
0	174
0	117
4	1
0	18
4	8
54	1088
1	512
0	886
0	1042
0	130
0	115
0	99
1	0
0	0
1	294
19	586
183	651
972	513
11	288
1	0
0	0
0	0
2967	944
4	2
25	873
4	78
3	355
82	4
0	4
501	66
12	76
14	0
13	5
3	1
6	14
1	8049
109	1692
4	459
9	6
10	940
3	919
0	451
6	860
0	481
21	221
12	358
1	0
4	305
1	275
0	170
0	29
2	33
0	14
33	71
23	23
1	103
43	79
2	234
17	819
82	255
0	663
5	793
0	546
1	30
0	26
0	38
0	33
0	90
0	42
0	2
13	3
497	335
224	390
0	155
191	8015
0	7923
35	8070
3	8187
0	6
105	22
5	1131
11	77
0	111
0	0
3	4
0	7930
28	45
0	45
439	1961
9394	10333
8	4433
12	213
14	0
129	982
12	974
993	3721
0	2763
154	3622
5	6
0	0
1	0
21209	11047
10	1345
115	2799
310	8945
364	1096
1	1316
31	2002
2	714
2	108
0	7
0	16
18	719
0	763
0	0
3	772
0	0
16	672
2	366
0	30
10	40
0	8
10	63
2	0
2	1
0	2
9	4946
284	5234
0	1980
0	1228
6	5
8	36
0	148
10	23726
0	8883
0	429
2	14
0	18228
0	18217
0	21488
11	5118
122	18326
52	428
15	155
44	504
547	28639
0	5507
74	24047
1	20980
56	23353
410	801
1	1604
1	15222
0	15231
18	1615
0	22966
0	27004
9	603
9	189
23	189
1	34
0	45
33	40
648	131
0	68
1	2
0	7
0	63
0	0
22	34
1	8
29	531
4	3
3	113
0	46
4	528
303	0
203	0
660	1
604	454
0	53
3	50
0	13
0	4
1	331
0	330
0	173
0	133
0	114
4	100
0	61
0	55
0	43
4	8
2	3
5	195
64	195
0	23
0	0
4	792
42	1455
1	360
107	1454
147	3
0	3
18	600
1	8
2793	3214
60	14
273	2992
4	66
0	2320
794	820
89	575
0	1
6	1
6	1
34	23
0	2
8	20
10	472
20	472
0	0
0	45
0	5870
0	5530
2	92
5	887
2	571
0	525
1	36
4	15
0	0
0	5651
0	5870
1456	145
0	142
0	0
0	70
0	35
1	0
5	579
510	2098
3	1477
0	1485
394	0
0	0
16	0
25	1852
2	4
0	6
18	143
17	1820
83	560
0	15
1	1694
5	8
1	325
0	1836
25	1968
0	2001
20	1720
0	1346
1	1532
3	6
0	239
50	0
254	1511
3	1510
0	7
3	155
19	119
2	602
0	611
0	116
22	81
4	12
5	2350
92	1332
3	188
2	2116
2	0
0	47
1	0
11	773
3	212
33	422
842	8992
147	5820
0	5250
1	1773
9	572
0	615
0	592
3	541
0	16
0	2
4	218
1	81
0	116
0	80
0	15
0	0
0	0
0	0
0	0
0	0
723	286
13	59
0	238
0	146
0	0
0	0
12	484
21	1086
1	1268
12	425
0	21
0	23
38	169
0	22
4	99
3	96
22	4
0	1157
0	8
5	0
0	117
1	95
2	1333
17	2085
0	83
0	0
0	1
0	2031
0	0
0	0
0	0
108	452
8	452
0	0
0	0
17	0
785	205
27	868
5	1064
0	1119
111	972
4	0
1	25
5	25
2	0
0	13
0	5
0	0
0	3
4	3
13	171
5	171
0	24
0	0
8	106
17	1943
1	1862
94	177
6	41
2	615
0	142
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	235
8	5
0	181
1	2
0	235
368	351
53	351
106	2679
55	2679
11788	8372
5	2041
14	7
68	7833
4	6715
1	6403
52	5100
5	1420
3	5262
22	331
0	1
12	330
0	50
2	0
43	766
8	762
17	619
18	295
9	317
0	0
6	0
0	603
20	195
0	220
0	169
2	632
0	519
0	60
400	913
45	855
2	642
1	119
7	6
238	550
0	71
9	340
0	260
3	0
15	544
0	496
1	81
20	6
0	3117
7	529
0	9
0	9
0	4
0	4
0	75
0	3
0	75
0	75
0	2
0	74
4	12
2911	553
0	55
9	82
2	74
0	65
0	9
0	0
3	147
0	9
0	373
0	0
1	0
0	3
2	178
3	28
1126	4242
0	3831
17	770
5	458
6	863
0	559
10	60
13	172
2	730
1	18
19	1
0	0
73	839
0	599
0	599
0	599
0	600
8	489
0	329
1	91
0	66
0	3
2295	473
0	0
1	22
2	18
1	277
0	315
8	305
2	185
2	114
4	49
0	2
27	179
1	181
0	44
1780	1053
0	1046
2	62
1	77
0	26
1	6
0	406
13	407
53	252
0	40
0	1
0	398
0	121
9	121
0	15
0	7
46	171
10	171
0	0
0	0
305	1451
72	360
0	505
19	877
77	0
160	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
123	397
7	348
7	93
1	184
2	85
0	489
0	1
0	1228
10	205
41	140
14	1000
26	293
0	1144
1	1
3	1
0	123
0	54
5	59
37	119
0	10
0	27
0	13
0	2
44	273
5	268
1	3
0	5
3397	2712
27	2711
35	1067
15	31
19	810
3	511
0	321
4	211
38	639
0	53
5	114
9	10
814	219
9	132
2	126
0	12
16	3
1	15
1	0
602	64
0	13
0	11
0	48
5	1
0	0
0	37
0	35
3	11
0	3
0	0
0	13
0	32
876	61
1	61
272	569
2	442
0	433
0	46
1	2
4	127
9	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
293	0
2	1
3	1
0	204
0	273
0	244
0	120
2	174
0	179
0	244
0	12
0	13
2	14
0	2
0	2
0	0
0	10
0	9
0	0
0	0
0	0
0	0
0	0
0	0
2	153
8	142
0	62
0	35
0	6
0	0
0	0
2	398
2	215
5	306
0	197
54	377
0	27
16	253
0	64
1	47
0	139
0	204
0	65
1	8
0	83
9	140
102	0
15	208
570	209
0	0
0	0
0	0
0	0
0	0
5	0
1272	1
0	0
0	0
32	552
0	434
30	549
8	518
40	0
0	596
1	879
1	1720
81	1497
47	495
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
99	2081
0	2180
0	308
17	525
0	2026
1	358
1	1863
0	0
12	81
0	2045
2	0
0	0
0	6123
110	3965
235	6669
614	6065
2	4267
1356	11
1	11
0	0
0	79
0	79
0	2
0	8
0	13
19	301
6	322
7	343
0	8
0	8
0	15
0	339
0	0
8	82
0	2
6	1
0	82
6	2
0	2
3	362
0	98
0	321
0	319
2	140
5	93
0	0
1	0
42	244
0	244
10	59
0	29
2	49
9	99
0	0
0	0
79	732
11	772
0	78
0	129
1	0
3	18
31	21
9	2
2	9
0	13
0	5501
74	5493
0	526
0	989
0	1044
0	49
418	1737
0	1773
0	1623
33	2381
0	2478
0	2459
41	847
0	741
3	849
1	815
1	0
0	0
5	0
0	4
0	28
0	12
0	0
3	23
0	0
1	2793
1	32
1	14
0	2
5	33
0	31
0	12
0	7
0	49
27	1397
0	0
0	41
1	1426
112	420
36	420
2	1305
0	0
129	1433
1	589
150	346
9	345
19	345
89	769
0	769
8	451
2	570
21	51
0	67
1	168
6	39
3	59
0	646
0	452
33	2598
0	166
5	219
232	2528
0	0
2	101
359	272
0	233
0	0
0	0
0	0
137	7007
1	647
61	44
14	699
0	6321
3	5308
0	923
0	520
10	3408
17	157
10	481
0	801
0	2108
0	344
0	13
0	1250
11	149
0	84
3	84
0	8
1	8
4	9
0	9
3	9
2	1660
0	32
20	584
36	68
4	161
30	1609
0	33
0	116
0	19
2	0
5	3
1	22
44	388
0	150
161	43
1	48
5	64
2	0
24	219
28	9
0	0
0	0
0	2
35	547
0	86
3	463
0	423
0	423
1	342
0	32
1595	548
1	162
20	368
0	360
1	177
635	721
1	325
6	721
54	777
5	777
0	167
35	4734
0	2659
0	312
0	3278
0	4913
0	154
2	2565
1	3124
0	3213
4	975
2	1227
0	2988
0	931
178	2003
1	329
1	357
0	1195
0	49
0	1020
219	1495
13	741
41	1496
2	1137
22	720
0	0
0	0
0	0
0	880
2	0
0	0
0	0
0	0
0	0
2070	320
0	318
1	0
0	46
2	490
15	458
9	9
1	7
0	13
0	0
0	0
0	0
0	0
0	0
84	0
728	652
2	575
3	74
4	87
0	188
0	0
97	4287
77	3844
18	2566
3	1657
0	105
436	3
12	0
7	993
120	1297
133	1560
0	1044
8	782
3	775
1	52
0	0
75	37
3	37
0	0
0	0
0	0
0	120
0	104
0	0
0	120
0	0
0	112
0	120
0	8
0	40
0	0
0	8
2412	3317
105	3061
359	1726
1	275
31	2353
3	261
0	106
0	140
71	1127
11	1033
5	53
372	501
0	500
39	1
2217	1923
6	2327
471	209
0	116
0	164
0	499
0	423
1	501
0	501
88	596
0	11
0	101
2	29
6	171
337	390
0	22
13	191
0	73
4	44
30	780
39	2099
3	11
243	2100
1	1050
76	7
248	965
5	0
5	392
4	1096
3	817
43	1034
5	64
28	933
10	69
0	0
3	13
408	36
2	35
130	3609
0	3308
2	319
3	152
0	503
0	238
0	326
1	2146
1	974
1	133
550	871
0	293
42	324
3	387
6	8
3	80
19	141
0	146
0	54
0	64
0	31
2	58
0	7
0	90
10	0
1	48
0	0
0	0
0	0
68	0
0	0
0	0
0	272
91	1609
0	1127
1	1265
15	727
0	992
9	195
18	453
0	94
2	422
62	434
1	7
3	24
0	5
0	15
710	1
1	8
4	8
247	1154
234	1152
0	164
464	1001
0	645
0	268
1	118
1	101
2	247
0	60
4	466
7	13
0	0
6	159
2	11
8	33
11	174
0	140
2	140
12	56
32	737
9	735
17	743
52	283
1404	72
8	70
2	4
2	2
388	3264
0	2230
10	808
133	737
5	975
1	1997
33	1531
61	1648
0	1658
26	1429
1	31
2	142
3	251
0	100
0	28
4	0
0	189
0	0
0	0
0	0
0	0
0	0
4	28
2	18
0	4
0	12
0	16
0	21
0	5
0	5
0	0
0	0
0	1
0	0
0	1
406	791
10	104
7	578
5	119
1	178
1	554
4	190
0	169
1	92
0	16
1	0
0	0
7	6
0	1
0	0
0	0
0	1
12	67
1	67
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
14	420
0	8
0	275
0	74
0	420
0	275
0	380
3	921
17	921
0	925
0	922
0	789
0	1044
2	580
1	10
26	524
5	97
0	222
2	170
4	64
10	94
0	60
1	41
126	1
42	74
5	36
7	0
0	21
0	21
0	0
0	0
0	0
0	2
0	17
17	14
6	11
3	16
1	1
0	0
1	8
0	5
0	0
0	0
0	0
965	1594
76	1592
0	39
0	711
0	437
0	284
0	3
0	3
0	0
0	0
23	134
4	111
0	128
4	133
2	3993
3	170
76	594
0	590
3	2974
2	0
0	3400
2	144
1	0
54	3934
3	8
0	8
0	0
0	0
0	0
9	1477
5170	654
2	261
13	388
75	1938
8	1628
25	74
0	74
0	74
0	74
0	1856
7	88
1	365
9	224
0	53
0	123
0	126
1824	207
0	1
0	67
57	105
0	37
0	102
0	16
0	8
13	977
1	5
0	0
2	4
5	923
15	871
10	13
0	0
0	4
1	6
0	2
0	32
0	184
4	643
0	1
0	0
0	0
0	67
11	0
11	159
8	404
0	1
0	83
21	82
1	334
3	375
2	31
0	117
29	202
23	71
18	45
0	80
0	89
0	10
0	17
8	19
8	4
0	210
0	6
0	0
0	0
0	5
0	1
0	0
0	1
0	1
0	0
0	0
0	0
110	0
0	0
0	664
4	741
21	708
2	92
1	44
0	29
0	0
0	0
23	74
1	20
0	53
0	46
0	2
0	0
0	17
3	2
0	21
0	2
0	2
0	1
0	0
5	730
0	390
37	505
0	462
2	645
1	185
1	1
16	61
2	2
1	4
2	0
0	5
0	0
5	0
0	640
1	54
0	117
2	128
0	153
0	24
0	51
6	0
0	0
27	82
0	85
1	12
0	3
0	4
0	3
1	130
159	275
1	14
2	31
0	254
1479	412
147	3
0	118
4	72
0	108
0	953
20	938
3	164
0	924
64	815
2	522
15	586
180	544
0	52
0	97
0	97
0	36
0	36
0	0
0	0
174	2
2	2
18	247
0	115
8	211
1	42
507	281
1	252
26	0
0	82
0	62
7	27
0	30
87	744
3	90
0	744
296	257
3	0
89	518
0	0
0	0
13	533
9	0
6	176
0	1442
0	142
5	38
10	1529
0	0
3	59
50	143
72	136
26	137
0	17
0	136
0	1
0	1
0	1
1	1
0	1
1	0
0	0
0	0
0	0
0	0
4146	3710
19	3283
37	1449
84	426
2	0
68	1
0	249
0	128
0	275
23	93
12	247
0	14
0	1
0	2
0	39
0	70
0	102
1	28
0	5
22	112
0	1
0	25
0	285
1392	762
493	273
1	530
3	272
7	353
72	4862
4	0
8	8
0	4856
0	594
0	197
0	253
4	510
0	216
6	563
0	31
0	25
2	0
14	128
6	13
0	135
5	108
0	87
0	44
5	379
17	0
0	0
16	1960
55	1959
426	46
0	46
181	2461
10	2395
8	479
2	202
0	131
0	411
0	308
1	102
2	347
0	0
0	173
164	180
2	3
0	26
0	134
1	18
0	0
0	35
0	15
10	52
0	56
0	11
16	2
0	2
0	0
0	0
0	0
0	0
0	0
146	2383
12	2124
180	2935
8	9
21	57
49	734
1	65
0	0
11	13
4	13
0	12
1172	0
1	0
1281	1049
0	604
0	0
0	825
0	416
0	1
0	0
2	9
0	1
0	13
0	5
71	138
0	124
6	47
0	5
5	0
1	34
1	29
0	7
0	24
1	7
0	29
0	199
0	120
1	23
0	0
11	120
0	11
1	16
0	199
1	854
100	854
0	60
682	2974
0	2971
6	1218
26	726
4	126
3	19
342	1677
35	1677
4	187
10	203
0	13
0	50
0	41
238	0
0	0
0	0
0	0
0	1258
0	1227
0	718
0	682
1	770
0	786
5	830
0	122
4	30
0	511
0	572
0	139
0	244
34	23
0	12
2	30
3	9
6	39
7	165
4	17
2	9
3	56
1	0
134	3
2	0
0	0
2446	268
0	5
0	260
0	4
0	4
0	4
38	307
811	532
14	380
0	162
0	2
0	0
0	1
0	2
0	0
0	0
0	0
0	0
18	48
0	363
0	135
0	144
2	148
29	371
0	164
1	38
6	363
0	56
0	42
0	90
12	55
4	0
0	0
2	2874
164	2874
11	2200
2	1804
126	8
9	20
0	0
0	0
0	0
0	0
1	0
2	0
0	12
876	109
5	32
0	17
0	1
0	46
6	18
4236	1538
0	1534
5	1520
3	16
0	30
11521	1235
92	1
4	650
19	653
9	458
0	569
61	0
1	0
0	0
0	0
0	0
0	0
9	52
14	367
0	333
0	0
0	58
1	286
0	286
2	237
1	2
10	24
1903	1
0	0
0	1
569	59
0	21
23	38
1735	279
0	26
131	153
251	39
0	0
0	0
818	1580
3	1668
2	1360
0	1283
0	1480
0	377
0	1480
0	324
7	973
4	75
0	132
152	167
5	53
0	54
4	96
6	152
7	184
0	98
0	20
0	0
0	1413
225	0
12	49
0	24
0	24
5	36
0	9
0	0
17	383
0	415
4	381
4	392
4	32
0	0
0	0
0	0
0	0
0	0
0	0
16	1533
52	1533
31	1428
0	0
0	1
0	2
0	2
0	1
9	10
1	10
0	0
0	0
0	6
0	4
0	3
26	118
78	392
49	621
0	669
0	28
8	35
30	9
11	16
94	0
0	0
0	0
0	0
0	3
3	3
0	3
1376	23
1	21
199	5
0	5
793	0
0	0
0	0
0	0
23	652
0	762
23	609
0	99
0	9
3	87
269	639
0	431
19	278
48	592
0	44
0	3
8	247
0	0
0	0
0	0
0	0
0	1
0	0
0	2
1	2
0	0
0	1
0	1
0	561
0	741
24	698
7	257
0	17
1	748
1941	972
33	972
369	48
2	48
0	181
33	181
0	1
3	0
3026	574
0	11
0	0
0	0
0	0
0	0
4	773
539	774
104	773
0	65
943	10
1	1
61	266
222	103
0	88
2	13
1	13
0	453
30	471
5	115
1	95
7	21
0	20
0	3
2	55
1	33
2	61
2	61
24	2
15	2
1	7
0	4
4	0
773	1474
0	1441
2	201
0	32
23	117
6	125
4	750
0	11
0	0
0	0
0	0
277	260
0	116
1	145
198	24
1	24
21	2412
0	1882
23	859
0	140
2	41
90	0
0	640
67	643
3	24
0	76
19	0
1	348
1	61
0	2035
0	2082
0	0
7	0
0	1
610	329
2	323
0	217
18	66
41	70
3	61
615	456
0	0
0	0
0	0
105	78
122	193
1	20
10	127
13	157
5	2
289	135
2	55
0	90
83	1381
20	1381
0	504
0	50
295	98
4	98
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	4
0	0
0	4
420	294
8	92
25	52
2	53
24	0
0	0
0	0
0	0
0	0
1	0
57	2316
9	1034
4	375
1	7
5	1
0	2316
10	0
0	0
0	4
0	4
2822	225
3	222
2	65
198	950
9	950
2	0
10	4
7	0
0	207
42	1445
1	5
1236	1440
4	351
3041	148
113	141
0	0
7	4
0	4
0	4
401	1865
0	1995
0	503
10	1558
26	1068
6	1409
3	33
8	12
61	2894
8	2825
0	3039
0	3116
0	3194
46	508
0	1
13	132
3	26
0	2033
2	44
11	171
0	153
4	343
4	330
125	73
0	4331
60	3375
373	3126
0	15
1	268
1	1
2	16
17	16
0	0
1	1
0	1
0	1
0	1
0	1
1	772
647	43
0	42
0	35
1755	451
3	97
1	42
30	0
0	0
0	0
1947	1178
0	1178
8	168
0	0
256	165
52	164
0	0
0	0
0	0
6	72
6	137
0	121
4	0
54	0
11	282
133	282
7	93
3	4
1025	27
0	27
0	0
1	6
0	76
4	69
0	78
1	1
0	77
0	10
0	63
28	29
22	0
326	829
1	354
0	583
0	143
0	580
13	277
0	1
7	51
0	368
2	328
23	213
2	328
1	5
2	21
2	9
0	0
0	0
0	0
0	0
16	0
0	324
409	7587
13	4035
